Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
13.252197266,0.2099657,1.534297,-4.330264,0.9246962,0.04511119,0.3613112,-58.61369,-6.689914,0.1307383,950.4808
13.262053967,0.6447771,1.236752,-4.207658,0.922831,0.04511997,0.3680466,-58.61369,-6.689914,0.1307383,950.4808
13.271910191,0.2720816,0.8201895,-3.901143,0.9158897,0.04747403,0.3633735,-58.61369,-6.689914,0.1307383,950.4808
13.281766892,-0.721773,0.2251002,-3.778537,0.9204001,0.05047309,0.3738769,-58.61369,-6.689914,0.1307383,950.4808
13.291623592,-1.52928,-0.1914624,-3.410719,0.9297239,0.04958729,0.3751741,-59.34434,-9.25297,0.5450792,950.4811
13.301480770,-1.715628,-0.4294982,-2.736386,0.9219801,0.03880069,0.371839,-59.34434,-9.25297,0.5450792,950.4811
13.311337471,-1.715628,-0.7270428,-2.61378,0.9162022,0.0431691,0.3825006,-59.34434,-9.25297,0.5450792,950.4811
13.321194172,-1.777744,-1.262623,-2.184659,0.9234981,0.04663971,0.3824259,-59.34434,-9.25297,0.5450792,950.4811
13.331050873,-1.715628,-1.560168,-1.326417,0.9219281,0.04757396,0.3757474,-59.34434,-9.25297,0.5450792,950.4833
13.340907097,-1.839859,-1.976731,-0.5907813,0.922017,0.04613465,0.3810052,-58.97939,-8.158189,0.1477518,950.4833
13.350763798,-1.653512,-2.036239,0.1448546,0.9206235,0.0432134,0.3838756,-58.97939,-8.158189,0.1477518,950.4833
13.360620976,-1.342932,-2.274275,0.9417934,0.9221038,0.04323003,0.384813,-58.97939,-8.158189,0.1477518,950.4833
13.370477676,-1.032353,-2.631329,1.432217,0.9254405,0.03737666,0.3732153,-58.97939,-8.158189,0.1477518,950.4836
13.380334377,-0.4111935,-2.631329,1.861338,0.9275322,0.036456,0.3822825,-58.97939,-8.158189,0.1477518,950.4836
13.390191078,0.7690089,-2.928874,2.10655,0.9230957,0.03933673,0.3823701,-58.60692,-7.420864,0.5223627,950.4836
13.400047779,1.82498,-3.1074,2.535671,0.9244335,0.04419501,0.3771208,-58.60692,-7.420864,0.5223627,950.4836
13.409904003,2.197675,-3.047891,2.903489,0.9230075,0.04565854,0.3814663,-58.60692,-7.420864,0.5223627,950.4839
13.422225475,2.197675,-2.928874,3.148701,0.93031,0.04913101,0.3818707,-58.60692,-7.420864,0.5223627,950.4839
13.432082176,2.135559,-2.988382,3.639125,0.9309046,0.04574783,0.3866256,-58.60692,-7.420864,0.5223627,950.4839
13.441938877,1.82498,-2.928874,3.577822,0.9339418,0.0448265,0.3932834,-59.34359,-8.879477,0.9253912,950.4839
13.451795101,1.638632,-2.869365,3.761731,0.935167,0.05697602,0.3861805,-59.34359,-8.879477,0.9253912,950.4805
13.461651802,0.8932408,-2.809856,3.884338,0.9337568,0.05600294,0.3895468,-59.34359,-8.879477,0.9253912,950.4805
13.471508980,0.02361795,-2.750347,4.006944,0.9259668,0.05350304,0.3901159,-59.34359,-8.879477,0.9253912,950.4805
13.481365681,0.2099657,-2.750347,4.068247,0.9275576,0.04476311,0.391457,-59.34359,-8.879477,0.9253912,950.4805
13.491222382,0.5826612,-2.690838,3.884338,0.928452,0.04523602,0.3856979,-59.34359,-8.879477,0.9253912,950.4806
13.501079083,0.5826612,-2.393293,3.577822,0.9269861,0.05059404,0.390556,-59.34359,-8.879477,0.9253912,950.4806
13.510935784,-0.1006139,-2.214766,3.33261,0.9298672,0.05402219,0.3895855,-59.34359,-8.879477,0.9253912,950.4806
13.520792008,-0.4111935,-1.738695,2.842186,0.9329586,0.05018696,0.3976554,-59.34359,-8.879477,0.9253912,950.4806
13.530649662,-0.4733094,-1.500659,2.290459,0.9338623,0.04822141,0.390438,-59.34359,-8.879477,0.9253912,950.4809
13.540505886,-0.4733094,-1.262623,1.49352,0.9305045,0.04430422,0.3918903,-59.34158,-9.247624,0.929162,950.4809
13.550362587,0.1478498,-1.143605,0.7578846,0.9352058,0.04819904,0.3813139,-59.34158,-9.247624,0.929162,950.4809
13.560219288,0.9553567,-0.9055696,-0.03905436,0.9387206,0.04386111,0.3841023,-59.34158,-9.247624,0.929162,950.4809
13.570075989,1.762864,-0.3699892,-0.6520844,0.9411153,0.04045058,0.3773306,-59.34158,-9.247624,0.929162,950.4813
13.582396984,3.129414,0.1060823,-0.9585993,0.9324484,0.04041209,0.387517,-59.34158,-9.247624,0.929162,950.4813
13.592253685,4.061152,0.344118,-1.571629,0.9367231,0.05115556,0.3875467,-59.3456,-8.511329,0.9216204,950.4813
13.602110386,3.999036,0.5821537,-1.755538,0.9221148,0.05495062,0.3959334,-59.3456,-8.511329,0.9216204,950.4813
13.611967087,3.626341,0.8796985,-1.878144,0.918637,0.05783439,0.3945697,-59.3456,-8.511329,0.9216204,950.4817
13.621824264,2.88095,0.5226448,-1.755538,0.9196044,0.05930459,0.3950475,-59.3456,-8.511329,0.9216204,950.4817
13.631680965,2.011327,0.7011716,-1.326417,0.9249872,0.05691162,0.3930338,-59.3456,-8.511329,0.9216204,950.4817
13.641537666,0.7690089,0.7011716,-0.8359933,0.9307579,0.06084105,0.3891511,-58.97914,-6.669561,1.284919,950.4817
13.651393890,0.02361795,0.7606806,-0.6520844,0.937176,0.05310246,0.3865983,-58.97914,-6.669561,1.284919,950.482
13.661250591,-0.5354253,0.7606806,-0.4681754,0.9308389,0.05402895,0.3890925,-58.97914,-6.669561,1.284919,950.482
13.671107292,-0.721773,0.5226448,-0.3455694,0.9326152,0.05985354,0.3809699,-58.97914,-6.669561,1.284919,950.482
13.680964470,-0.5354253,0.4036269,-0.2842664,0.933217,0.0525666,0.3828166,-58.97914,-6.669561,1.284919,950.482
13.690821171,-0.4733094,0.1655912,-0.2842664,0.92734,0.05593028,0.3853248,-59.3456,-8.511329,0.9216204,950.4825
13.700677872,-0.1627298,0.04657333,-0.1616604,0.9317752,0.05646673,0.3881413,-59.3456,-8.511329,0.9216204,950.4825
13.710534573,-0.1006139,0.2251002,-0.1616604,0.9303403,0.04767499,0.3828163,-59.3456,-8.511329,0.9216204,950.4825
13.720390797,0.2099657,0.2846091,-0.2229634,0.9283674,0.054,0.3872106,-59.3456,-8.511329,0.9216204,950.4825
13.730247497,0.7690089,0.2251002,-0.3455694,0.9255571,0.04570977,0.3890975,-59.3456,-8.511329,0.9216204,950.4828
13.740104675,1.141704,0.1655912,-0.5294783,0.9263358,0.05591424,0.3834222,-58.96986,-8.883793,0.92346,950.4828
13.749961376,1.079589,0.2251002,-0.4681754,0.9297898,0.05448835,0.3843193,-58.96986,-8.883793,0.92346,950.4828
13.762281895,1.141704,0.2846091,-0.2229634,0.9209471,0.05439973,0.3815694,-58.96986,-8.883793,0.92346,950.4828
13.772138596,1.265936,0.5821537,-0.1003574,0.9232408,0.06170136,0.3768063,-58.96986,-8.883793,0.92346,950.4831
13.781995773,1.265936,0.5821537,0.08355163,0.9242363,0.06025023,0.3767799,-58.96986,-8.883793,0.92346,950.4831
13.791852474,0.9553567,0.4036269,0.2674606,0.9277567,0.05542573,0.3795642,-58.9691,-8.5103,1.303772,950.4831
13.801709175,1.20382,0.6416627,0.4513696,0.9254017,0.0505477,0.3819526,-58.9691,-8.5103,1.303772,950.4831
13.811565876,1.82498,0.7606806,0.2674606,0.9258603,0.05200803,0.381,-58.9691,-8.5103,1.303772,950.4836
13.821422100,1.887095,0.6416627,0.3287636,0.9233904,0.05295595,0.3800848,-58.9691,-8.5103,1.303772,950.4836
13.831278801,1.762864,0.8201895,0.2674606,0.9282503,0.05396658,0.3785864,-58.9691,-8.5103,1.303772,950.4836
13.841135979,1.700748,0.7011716,0.3287636,0.9282104,0.053467,0.3752284,-58.98265,-7.0484,0.520524,950.4836
13.850992680,2.259791,0.7606806,0.2061576,0.9276447,0.05881135,0.3743232,-58.98265,-7.0484,0.520524,950.4839
13.860849380,2.073443,0.8201895,0.08355163,0.9261832,0.05831185,0.3743398,-58.98265,-7.0484,0.520524,950.4839
13.870706081,1.949211,0.8796985,0.08355163,0.9271527,0.0568533,0.3723969,-58.98265,-7.0484,0.520524,950.4839
13.880562782,1.82498,0.2846091,-0.1003574,0.9246971,0.05438775,0.3695359,-58.98265,-7.0484,0.520524,950.4839
13.890419960,1.949211,0.4631359,-0.2229634,0.9291835,0.05005657,0.3718314,-58.96986,-8.883793,0.92346,950.4839
13.900276661,2.135559,0.5821537,-0.3455694,0.9286987,0.04858881,0.3708675,-58.96986,-8.883793,0.92346,950.4839
13.910132885,2.384023,0.5226448,-0.6520844,0.9296993,0.05055673,0.3742242,-58.96986,-8.883793,0.92346,950.4839
13.919989586,2.384023,0.7011716,-0.9585993,0.9275962,0.05684461,0.3690361,-58.96986,-8.883793,0.92346,950.4839
13.932311058,1.82498,0.7011716,-0.8359933,0.9291142,0.06028956,0.3757523,-58.96986,-8.883793,0.92346,950.4805
13.942167759,1.20382,0.6416627,-0.6520844,0.9275615,0.05976408,0.3690612,-58.59613,-8.888109,0.9215279,950.4805
13.952023983,0.2099657,0.7606806,-0.3455694,0.9242536,0.05439644,0.3728966,-58.59613,-8.888109,0.9215279,950.4805
13.961880684,-0.4733094,0.5821537,-0.2842664,0.9280825,0.05928923,0.3709666,-58.59613,-8.888109,0.9215279,950.4805
13.971737385,-0.2869616,0.344118,-0.03905436,0.9242196,0.05780435,0.3734051,-58.59613,-8.888109,0.9215279,950.4847
13.981594086,0.2099657,0.2251002,0.08355163,0.9183129,0.05432436,0.3677095,-58.59613,-8.888109,0.9215279,950.4847
13.991451263,1.141704,0.04657333,0.1448546,0.9232212,0.05290767,0.3676276,-58.60089,-8.525307,0.5336752,950.4847
14.001307964,2.259791,-0.0129356,0.08355163,0.9339414,0.05689685,0.3679877,-58.60089,-8.525307,0.5336752,950.4847
14.011164665,2.943066,-0.07244452,-0.1616604,0.9402677,0.06182602,0.3698559,-58.60089,-8.525307,0.5336752,950.4851
14.021020889,3.750573,-0.0129356,-0.2229634,0.943715,0.05161016,0.3625326,-58.60089,-8.525307,0.5336752,950.4851
14.030877590,4.185384,-0.1914624,-0.4068724,0.9407538,0.05548253,0.3640451,-58.60089,-8.525307,0.5336752,950.4851
14.040734768,4.371732,-0.4890071,-0.6520844,0.9422537,0.05550473,0.3664199,-59.34962,-7.775033,0.9140797,950.4851
14.050591469,3.377877,-0.4294982,-0.6520844,0.9351519,0.06806578,0.3589599,-59.34962,-7.775033,0.9140797,950.4816
14.060448170,2.073443,-0.4294982,-0.5907813,0.9294037,0.06609567,0.3662132,-59.34962,-7.775033,0.9140797,950.4816
14.070304871,0.4584294,-0.4890071,-0.7746904,0.9210777,0.07138971,0.3702101,-59.34962,-7.775033,0.9140797,950.4816
14.080161572,-0.6596571,-0.548516,-0.8359933,0.9259742,0.06655212,0.3662659,-59.34962,-7.775033,0.9140797,950.4816
14.090017796,-1.2187,-0.6675339,-0.8359933,0.9245712,0.05728122,0.3628533,-58.60291,-8.15716,0.5299044,950.482
14.102339268,-1.405048,-0.7270428,-0.8359933,0.9271042,0.05488656,0.3671097,-58.60291,-8.15716,0.5299044,950.482
14.112195969,-0.8460048,-0.4890071,-1.019902,0.9197995,0.04994879,0.3652554,-58.60291,-8.15716,0.5299044,950.482
14.122052670,-0.2869616,-0.6675339,-1.142508,0.9232753,0.04999377,0.3690398,-58.60291,-8.15716,0.5299044,950.482
14.131908894,0.9553567,-0.8460607,-1.326417,0.9281389,0.05344658,0.369958,-58.60291,-8.15716,0.5299044,950.4823
14.141766548,2.197675,-1.381641,-1.694235,0.9324595,0.0515093,0.3622129,-58.97186,-8.515645,0.9196892,950.4823
14.151622772,3.19153,-1.738695,-1.694235,0.9349867,0.04960122,0.3664736,-58.97186,-8.515645,0.9196892,950.4823
14.161479473,3.564225,-1.857713,-1.632932,0.9364685,0.05498878,0.3722484,-58.97186,-8.515645,0.9196892,950.4823
14.171336174,3.067298,-1.857713,-1.326417,0.9412431,0.06866901,0.3756501,-58.97186,-8.515645,0.9196892,950.4827
14.181192875,1.452284,-1.798204,-0.9585993,0.9401695,0.07009786,0.3699271,-58.97186,-8.515645,0.9196892,950.4827
14.191050053,-0.4111935,-2.095748,-0.6520844,0.9383222,0.06474127,0.3732626,-59.35036,-8.148527,0.5337677,950.4827
14.200906754,-1.342932,-1.917222,-0.2842664,0.9398133,0.05890225,0.3698377,-59.35036,-8.148527,0.5337677,950.4827
14.210763454,-1.52928,-1.917222,-0.03905436,0.9266902,0.04855674,0.3670622,-59.35036,-8.148527,0.5337677,950.4848
14.220619679,-1.032353,-1.679186,0.02224863,0.9326208,0.04618479,0.3693537,-59.35036,-8.148527,0.5337677,950.4848
14.230476379,-0.1627298,-1.619677,-0.1003574,0.931555,0.04859236,0.3650764,-59.35036,-8.148527,0.5337677,950.4848
14.240333557,0.8311249,-1.500659,-0.1616604,0.9312041,0.04520986,0.3722409,-58.9706,-9.257286,0.543148,950.4848
14.250190258,2.508255,-1.262623,-0.6520844,0.929182,0.04907969,0.3708647,-58.9706,-9.257286,0.543148,950.4869
14.260046959,3.502109,-1.619677,-1.019902,0.9282458,0.05103597,0.3756866,-58.9706,-9.257286,0.543148,950.4869
14.272367477,3.812689,-1.798204,-1.449023,0.9310712,0.05640116,0.3723372,-58.9706,-9.257286,0.543148,950.4869
14.282224655,3.315762,-1.679186,-1.449023,0.9276714,0.05930721,0.376723,-58.9706,-9.257286,0.543148,950.4869
14.292081356,2.135559,-1.857713,-1.326417,0.9349558,0.06375098,0.3766567,-58.9691,-8.5103,1.303772,950.4873
14.301938057,0.8311249,-1.738695,-1.203811,0.9290317,0.06173073,0.3709736,-58.9691,-8.5103,1.303772,950.4873
14.311794758,-0.5354253,-1.798204,-0.8972963,0.9320089,0.05981582,0.3723527,-58.9691,-8.5103,1.303772,950.4873
14.321650982,-1.2187,-1.560168,-0.8359933,0.9364794,0.05792124,0.3756273,-58.9691,-8.5103,1.303772,950.4873
14.331508637,-1.156584,-1.500659,-0.4681754,0.9356059,0.0452486,0.3721785,-58.9691,-8.5103,1.303772,950.4874
14.341364861,-0.5354253,-1.619677,-0.5294783,0.9375167,0.04964688,0.3726675,-59.35087,-7.033392,1.290621,950.4874
14.351221562,0.08573386,-1.381641,-0.5907813,0.9359649,0.05400389,0.3703304,-59.35087,-7.033392,1.290621,950.4874
14.361078262,0.3341975,-0.9055696,-0.4068724,0.9340303,0.05545754,0.3732454,-59.35087,-7.033392,1.290621,950.4874
14.370934963,0.9553567,-0.9650785,-0.4068724,0.9345981,0.0515785,0.3756006,-59.35087,-7.033392,1.290621,950.4895
14.380791664,1.265936,-1.024588,-0.2229634,0.9359635,0.05302702,0.3693638,-59.35087,-7.033392,1.290621,950.4895
14.390648842,1.700748,-0.9055696,-0.2229634,0.9341641,0.05354279,0.3813738,-58.60341,-7.042025,1.286757,950.4895
14.400505543,1.638632,-1.084096,-0.2229634,0.9305597,0.0588316,0.3728442,-58.60341,-7.042025,1.286757,950.4895
14.410361767,1.390168,-0.9055696,-0.3455694,0.9266694,0.05636242,0.3723996,-58.60341,-7.042025,1.286757,950.4915
14.420218468,0.7690089,-1.084096,-0.2229634,0.929549,0.06320778,0.3743331,-58.60341,-7.042025,1.286757,950.4915
14.430075169,0.3341975,-0.8460607,-0.1003574,0.9280376,0.05976467,0.3680961,-58.60341,-7.042025,1.286757,950.4915
14.439932346,-0.1006139,-0.548516,-0.2842664,0.9238085,0.0490342,0.3714201,-58.97513,-7.405857,1.29246,950.4915
14.452252865,0.5826612,-0.2509713,-0.5294783,0.9433692,0.04725264,0.3692095,-58.97513,-7.405857,1.29246,950.4937
14.462109566,1.079589,-0.1319534,-0.9585993,0.9418989,0.04528598,0.3672971,-58.97513,-7.405857,1.29246,950.4937
14.471966744,1.328052,-0.1914624,-1.019902,0.9482086,0.04337521,0.3619198,-58.97513,-7.405857,1.29246,950.4937
14.481823444,1.700748,0.1655912,-1.510326,0.9447207,0.048209,0.3615311,-58.97513,-7.405857,1.29246,950.4937
14.491680145,1.328052,0.344118,-1.449023,0.9467248,0.04970453,0.3663072,-58.96709,-8.878447,1.307543,950.4902
14.501536846,0.4584294,0.4631359,-1.326417,0.9427745,0.05063582,0.3644546,-58.96709,-8.878447,1.307543,950.4902
14.511393547,-0.5354253,0.4036269,-1.142508,0.9408544,0.05307006,0.3692945,-58.96709,-8.878447,1.307543,950.4902
14.521249771,-0.7838889,0.5821537,-0.9585993,0.935792,0.05151344,0.3554567,-58.96709,-8.878447,1.307543,950.4902
14.531107426,-0.9702367,0.5821537,-0.8972963,0.9429733,0.03995151,0.3696328,-58.96709,-8.878447,1.307543,950.4906
14.540963650,-0.5354253,0.5226448,-0.6520844,0.9355596,0.0403531,0.3644706,-59.34283,-8.505983,1.305703,950.4906
14.550820351,-0.1627298,0.4036269,-0.4681754,0.9331012,0.04472193,0.3674177,-59.34283,-8.505983,1.305703,950.4906
14.560677051,-0.03849797,0.04657333,-0.1616604,0.9267336,0.04710444,0.3689662,-59.34283,-8.505983,1.305703,950.4906
14.570533752,-0.2869616,-0.3699892,0.2061576,0.929538,0.05148719,0.3632128,-59.34283,-8.505983,1.305703,950.4906
14.580390930,-0.4733094,-0.4294982,0.6352786,0.9306211,0.05201394,0.3713482,-59.34283,-8.505983,1.305703,950.4909
14.590247631,-0.9702367,-0.548516,1.003096,0.9330954,0.04520851,0.3674219,-58.97914,-6.669561,1.284919,950.4909
14.600104332,-0.4111935,-0.608025,1.309611,0.9262069,0.0436718,0.3631943,-58.97914,-6.669561,1.284919,950.4909
14.609960556,0.1478498,-1.024588,1.738732,0.9310464,0.04418843,0.3597753,-58.97914,-6.669561,1.284919,950.4909
14.622282028,1.638632,-1.084096,2.229156,0.9311158,0.03834948,0.359725,-58.97914,-6.669561,1.284919,950.4914
14.632138729,2.57037,-0.9650785,2.351763,0.9326113,0.04422919,0.3669413,-58.97914,-6.669561,1.284919,950.4914
14.641995430,3.19153,-0.7865517,2.596974,0.9295995,0.04906358,0.3655874,-58.59136,-9.250911,1.309381,950.4914
14.651851654,3.377877,-0.7270428,2.658278,0.927677,0.05003252,0.3689774,-58.59136,-9.250911,1.309381,950.4917
14.661708355,3.19153,-0.7865517,2.71958,0.9294686,0.05293206,0.3593924,-58.59136,-9.250911,1.309381,950.4917
14.671565533,3.315762,-0.9650785,2.71958,0.9296052,0.048577,0.3655833,-58.59136,-9.250911,1.309381,950.4917
14.681422234,3.129414,-1.203114,2.71958,0.928635,0.04515306,0.3631722,-58.59136,-9.250911,1.309381,950.4917
14.691278934,2.756718,-1.262623,2.351763,0.9324053,0.0544232,0.3608007,-59.35564,-6.67059,0.9027681,950.4938
14.701135635,2.384023,-1.322132,2.351763,0.9334514,0.05201006,0.3636406,-59.35564,-6.67059,0.9027681,950.4938
14.710992336,2.197675,-1.500659,2.167853,0.934968,0.05447814,0.3693902,-59.35564,-6.67059,0.9027681,950.4938
14.720849514,2.073443,-1.262623,2.167853,0.9358369,0.05543206,0.3621979,-59.35564,-6.67059,0.9027681,950.4938
14.730705738,2.135559,-1.44115,1.983944,0.9338973,0.05786073,0.3656004,-59.35564,-6.67059,0.9027681,950.4938
14.740562439,1.700748,-1.084096,1.800035,0.937297,0.05934874,0.3650854,-58.97186,-8.515645,0.9196892,950.4959
14.750419140,1.079589,-1.084096,1.983944,0.9369488,0.04913186,0.3664417,-58.97186,-8.515645,0.9196892,950.4959
14.760275841,1.700748,-1.084096,1.922642,0.9355459,0.04425502,0.3668997,-58.97186,-8.515645,0.9196892,950.4959
14.770133018,2.632486,-1.143605,1.800035,0.934525,0.04618715,0.365493,-58.97186,-8.515645,0.9196892,950.4959
14.779989719,3.315762,-0.9055696,1.309611,0.9368844,0.04960172,0.3621338,-58.97186,-8.515645,0.9196892,950.4925
14.792310238,3.253646,-0.9650785,1.248309,0.934887,0.05689618,0.3655782,-58.97713,-7.037709,1.28869,950.4925
14.802167416,3.377877,-1.084096,1.125703,0.9408659,0.0520969,0.3692861,-58.97713,-7.037709,1.28869,950.4925
14.812024116,3.315762,-1.322132,1.187006,0.9354426,0.05350186,0.3674584,-58.97713,-7.037709,1.28869,950.4942
14.821880817,3.377877,-1.44115,1.064399,0.9293942,0.06414007,0.3638008,-58.97713,-7.037709,1.28869,950.4942
14.831737518,2.818834,-1.322132,1.125703,0.9338886,0.06078762,0.3675421,-58.97713,-7.037709,1.28869,950.4942
14.841593742,2.073443,-1.143605,1.248309,0.9323989,0.06320946,0.3680629,-59.34083,-8.87413,1.309474,950.4942
14.851451397,2.073443,-1.024588,1.554824,0.9339551,0.057389,0.3694293,-59.34083,-8.87413,1.309474,950.4942
14.861307621,1.452284,-1.024588,1.616126,0.9344977,0.05399097,0.3703512,-59.34083,-8.87413,1.309474,950.4929
14.871164322,1.5144,-1.084096,1.616126,0.9340562,0.04667685,0.3674206,-59.34083,-8.87413,1.309474,950.4929
14.881021023,2.446139,-0.9650785,1.554824,0.9341018,0.04668985,0.3707744,-59.34083,-8.87413,1.309474,950.4929
14.890877724,3.315762,-0.7270428,1.432217,0.9330679,0.04861827,0.3684095,-59.33961,-8.499746,1.7538,950.4929
14.900734901,4.061152,-0.7270428,1.432217,0.932008,0.05053927,0.364128,-59.33961,-8.499746,1.7538,950.4915
14.910591602,4.682312,-0.9055696,1.370914,0.9374198,0.05010746,0.365964,-59.33961,-8.499746,1.7538,950.4915
14.920448303,4.744427,-0.3104803,1.738732,0.9413999,0.05601983,0.3760204,-59.33961,-8.499746,1.7538,950.4915
14.930304527,4.433848,-0.3699892,1.922642,0.9387795,0.06083066,0.3674727,-59.33961,-8.499746,1.7538,950.4915
14.940161228,3.812689,-0.4890071,1.922642,0.9373209,0.06228492,0.3694226,-59.33685,-8.494401,2.137883,950.4919
14.950018406,3.19153,-0.4890071,1.983944,0.9392158,0.0691198,0.3708908,-59.33685,-8.494401,2.137883,950.4919
14.962339401,1.949211,-0.608025,2.351763,0.9364006,0.06180458,0.3732652,-59.33685,-8.494401,2.137883,950.4919
14.972195625,1.576516,-0.9650785,2.290459,0.9295071,0.06124289,0.3695252,-59.33685,-8.494401,2.137883,950.4923
14.982052326,1.390168,-0.8460607,2.71958,0.9327701,0.0626919,0.3589485,-59.33685,-8.494401,2.137883,950.4923
14.991909504,1.390168,-1.024588,2.658278,0.9382592,0.05739989,0.36218,-59.33961,-8.499746,1.7538,950.4923
15.001766205,1.82498,-0.8460607,2.903489,0.9422559,0.05697003,0.3678698,-59.33961,-8.499746,1.7538,950.4923
15.011622906,1.82498,-0.7865517,2.71958,0.9431987,0.05940967,0.3673978,-59.33961,-8.499746,1.7538,950.4923
15.021479607,2.259791,-0.6675339,2.71958,0.9378859,0.06084619,0.3737152,-59.33961,-8.499746,1.7538,950.4888
15.031336308,2.88095,-0.4294982,2.413065,0.9334002,0.06127175,0.3680323,-59.33961,-8.499746,1.7538,950.4888
15.041193485,3.315762,-0.3699892,2.290459,0.9338807,0.06420296,0.369967,-59.34364,-7.763452,1.746259,950.4888
15.051050186,3.129414,-0.4294982,2.290459,0.931386,0.06172626,0.3642313,-59.34364,-7.763452,1.746259,950.4888
15.060906410,2.694602,-0.3699892,2.290459,0.9279459,0.06803836,0.3686464,-59.34364,-7.763452,1.746259,950.4909
15.070763111,2.197675,-0.3104803,2.413065,0.9308146,0.07195124,0.3672009,-59.34364,-7.763452,1.746259,950.4909
15.080619812,1.328052,-0.3699892,2.474368,0.927985,0.0680495,0.3715211,-59.34364,-7.763452,1.746259,950.4909
15.090476990,0.2720816,-0.2509713,2.290459,0.9302952,0.07340296,0.3662621,-59.35087,-7.033392,1.290621,950.4909
15.100333691,-0.721773,-0.1914624,2.10655,0.9348726,0.06909777,0.3752654,-59.35087,-7.033392,1.290621,950.4912
15.110190392,-1.156584,-0.07244452,1.677429,0.9371815,0.07347436,0.3690398,-59.35087,-7.033392,1.290621,950.4912
15.120047092,-1.342932,-0.1319534,1.309611,0.9348031,0.06175454,0.3637036,-59.35087,-7.033392,1.290621,950.4912
15.129904270,-1.405048,-0.2509713,0.8804905,0.9356743,0.06417376,0.3579612,-59.35087,-7.033392,1.290621,950.4912
15.142224789,-0.721773,-0.1914624,0.3900666,0.9459928,0.06134839,0.3587487,-59.71736,-7.759135,1.74819,950.4882
15.152081490,-0.2869616,-0.1319534,0.08355163,0.9450567,0.06330466,0.3635705,-59.71736,-7.759135,1.74819,950.4882
15.161937714,0.3963134,0.2251002,-0.2842664,0.9416149,0.06424583,0.3631484,-59.71736,-7.759135,1.74819,950.4882
15.171795368,0.5826612,0.4631359,-0.6520844,0.936097,0.07197074,0.3599378,-59.71736,-7.759135,1.74819,950.4882
15.181651592,0.8311249,0.2251002,-0.7133874,0.9371705,0.06614783,0.3617901,-59.71736,-7.759135,1.74819,950.4886
15.191508293,1.017473,0.1655912,-0.9585993,0.9387846,0.06864377,0.3747266,-58.97513,-7.405857,1.29246,950.4886
15.201364994,1.452284,0.4631359,-1.326417,0.9359252,0.05789836,0.3708431,-58.97513,-7.405857,1.29246,950.4886
15.211222172,1.141704,0.4631359,-1.694235,0.9397916,0.06182543,0.3708211,-58.97513,-7.405857,1.29246,950.4886
15.221078873,1.079589,0.4036269,-1.816841,0.9368239,0.06569595,0.3718545,-58.97513,-7.405857,1.29246,950.4886
15.230935574,0.2099657,0.2251002,-1.816841,0.9364427,0.06816352,0.3819439,-58.97513,-7.405857,1.29246,950.4886
15.240792275,-0.5975412,0.04657333,-1.878144,0.9343113,0.07297866,0.3733893,-58.59341,-7.766738,2.126478,950.4886
15.250648499,-1.405048,0.04657333,-1.878144,0.93674,0.06616024,0.3661092,-58.59341,-7.766738,2.126478,950.4886
15.260506153,-2.150439,0.1655912,-1.878144,0.9407263,0.05889229,0.3650326,-58.59341,-7.766738,2.126478,950.4834
15.270362377,-2.150439,0.5226448,-1.694235,0.9379206,0.05792673,0.3736901,-58.59341,-7.766738,2.126478,950.4834
15.280219078,-1.901975,0.7606806,-1.571629,0.9373541,0.05838858,0.3684308,-58.59341,-7.766738,2.126478,950.4834
15.290075779,-1.405048,0.8796985,-1.694235,0.9330196,0.05543965,0.3708637,-59.71334,-8.49543,1.755732,950.4834
15.299932480,-1.094468,1.35577,-1.571629,0.9325297,0.05494691,0.3703873,-59.71334,-8.49543,1.755732,950.4838
15.312253475,-1.094468,1.593806,-1.571629,0.9325327,0.05690065,0.3723206,-59.71334,-8.49543,1.755732,950.4838
15.322110176,-1.839859,1.653315,-1.38772,0.9325609,0.05837338,0.375687,-59.71334,-8.49543,1.755732,950.4838
15.331966877,-2.523134,1.831841,-1.510326,0.929703,0.0529989,0.3766408,-60.09029,-8.497351,1.309566,950.4838
15.341824055,-2.212555,1.831841,-1.510326,0.9266367,0.05195908,0.3661333,-60.09029,-8.497351,1.309566,950.4842
15.351680756,-1.777744,1.89135,-1.571629,0.9294564,0.05781085,0.3627881,-60.09029,-8.497351,1.309566,950.4842
15.361537457,-1.591396,1.89135,-1.694235,0.9299643,0.05733228,0.3637352,-60.09029,-8.497351,1.309566,950.4842
15.371394157,-1.839859,2.069877,-1.816841,0.9372319,0.05933017,0.3602941,-60.09029,-8.497351,1.309566,950.4842
15.381250382,-1.52928,2.129386,-1.755538,0.9396997,0.05691694,0.3597594,-60.09029,-8.497351,1.309566,950.4828
15.391108036,-1.032353,2.188895,-1.755538,0.942185,0.05304398,0.3592121,-58.98115,-6.301414,1.281148,950.4828
15.400964260,-0.9081208,2.367422,-1.755538,0.938221,0.06227124,0.3636592,-58.98115,-6.301414,1.281148,950.4828
15.410820961,-1.591396,2.129386,-1.816841,0.9386933,0.05982966,0.3602775,-58.98115,-6.301414,1.281148,950.4828
